user_id,product_id,review_text,rating,created_at,ip_address,device_fingerprint,label_is_fake
112,PROD-23,Simple and effective. Does what it's supposed to do reliably. Size is accurate.,3,2025-10-15T11:04:38.649053,192.168.90.129,device_13,0
309,PROD-67,Works as expected. Nothing extraordinary but solid product.,5,2025-10-31T11:04:38.649053,192.168.136.87,device_191,0
32,PROD-23,Satisfied with the purchase. Does what it says on the box without issues.,5,2025-10-08T11:04:38.649053,192.168.28.66,device_45,0
488,PROD-20,"It's okay, nothing special but gets the job done well enough for daily use. Easy to use.",3,2025-11-08T11:04:38.649053,192.168.193.128,device_154,0
20,PROD-10,Decent quality for the price. Would recommend to others looking for value.,3,2025-10-23T11:04:38.649053,192.168.107.30,device_154,0
79,PROD-56,No issues so far. Seems to be good quality and well made.,5,2025-09-28T11:04:38.649053,192.168.118.202,device_171,0
466,PROD-45,"Works well, arrived on time. Packaging could be better but product is fine.",4,2025-08-11T11:04:38.649053,192.168.102.100,device_120,0
88,PROD-39,Good value. Simple and functional as described in the listing. The color is nice.,5,2025-10-15T11:04:38.649053,192.168.220.208,device_140,0
181,PROD-34,⭐⭐⭐⭐⭐ GREAT PRODUCT EVERYONE SHOULD BUY THIS AMAZING!,5,2025-09-28T11:04:38.649053,192.168.37.9,device_15,1
494,PROD-51,Simple and effective. Does what it's supposed to do reliably. Size is accurate.,4,2025-09-17T11:04:38.649053,192.168.28.116,device_179,0
348,PROD-9,Decent product. Does what I needed it to do without problems.,3,2025-10-06T11:04:38.649053,192.168.219.78,device_71,0
490,PROD-49,Decent quality for the price. Would recommend to others looking for value. Instructions were clear.,4,2025-09-11T11:04:38.649053,192.168.129.86,device_115,0
143,PROD-46,No issues so far. Seems to be good quality and well made.,5,2025-10-19T11:04:38.649053,192.168.60.165,device_91,0
102,PROD-36,"Works well, arrived on time. Packaging could be better but product is fine.",3,2025-08-26T11:04:38.649053,192.168.158.151,device_179,0
127,PROD-93,Works as expected. Nothing extraordinary but solid product.,4,2025-08-27T11:04:38.649053,192.168.153.178,device_136,0
395,PROD-27,TERRIBLE DO NOT BUY!!! SCAM!!! HORRIBLE!!!,1,2025-08-29T11:04:38.649053,192.168.233.166,device_198,1
204,PROD-84,Does the job. Nothing fancy but works fine for what I need.,5,2025-08-21T11:04:38.649053,192.168.151.203,device_193,0
390,PROD-96,"Good product, works as expected. Delivery was on time and packaging was secure.",3,2025-10-21T11:04:38.649053,192.168.187.104,device_181,0
148,PROD-14,Satisfied customer. Product arrived in good condition and works well.,4,2025-08-20T11:04:38.649053,192.168.79.192,device_69,0
62,PROD-18,Good value. Simple and functional as described in the listing. Instructions were clear.,3,2025-08-25T11:04:38.649053,192.168.240.1,device_67,0
94,PROD-20,"It's okay, nothing special but gets the job done well enough for daily use.",3,2025-09-24T11:04:38.649053,192.168.85.150,device_18,0
41,PROD-60,Decent product. Does what I needed it to do without problems.,4,2025-09-06T11:04:38.649053,192.168.70.121,device_146,0
73,PROD-42,AMAZING!!! BEST PRODUCT EVER!!! BUY NOW!!! BEST EVER!,5,2025-09-24T11:04:38.649053,192.168.205.254,device_90,1
274,PROD-48,Satisfied customer. Product arrived in good condition and works well.,5,2025-10-17T11:04:38.649053,192.168.231.208,device_198,0
281,PROD-27,Happy with my purchase. Good quality and fair price.,3,2025-09-17T11:04:38.649053,192.168.6.127,device_183,0
281,PROD-76,Good enough for the price. No issues so far after a week of use.,5,2025-09-21T11:04:38.649053,192.168.166.10,device_107,0
7,PROD-84,Five star product! Perfect! Everyone needs this!,5,2025-08-30T11:04:38.649053,192.168.15.66,device_128,1
428,PROD-29,Good enough for the price. No issues so far after a week of use.,4,2025-09-05T11:04:38.649053,192.168.132.244,device_182,0
95,PROD-74,Nice quality. Better than I expected for the price point.,5,2025-08-12T11:04:38.649053,192.168.200.249,device_120,0
256,PROD-40,Works as expected. Nothing extraordinary but solid product.,4,2025-10-04T11:04:38.649053,192.168.88.65,device_47,0
463,PROD-2,Works as advertised. Happy with this purchase and would recommend.,4,2025-11-08T11:04:38.649053,192.168.6.210,device_31,0
202,PROD-33,Happy with my purchase. Good quality and fair price. Easy to use.,4,2025-10-22T11:04:38.649053,192.168.252.40,device_162,0
129,PROD-72,Five star product! Perfect! Everyone needs this! AMAZING!,5,2025-10-15T11:04:38.649053,192.168.65.191,device_97,1
355,PROD-48,Fair quality for the price point. Would buy again if needed.,3,2025-10-28T11:04:38.649053,192.168.161.166,device_163,0
279,PROD-41,⭐⭐⭐⭐⭐ GREAT PRODUCT EVERYONE SHOULD BUY THIS BUY IT!,1,2025-10-08T11:04:38.649053,192.168.160.135,device_89,1
493,PROD-40,Works perfectly. Exactly what I was looking for at this price. Size is accurate.,4,2025-11-09T11:04:38.649053,192.168.119.11,device_190,0
380,PROD-57,Works perfectly. Exactly what I was looking for at this price. Material feels durable.,4,2025-10-20T11:04:38.649053,192.168.83.239,device_140,0
361,PROD-39,Satisfied customer. Product arrived in good condition and works well.,5,2025-08-11T11:04:38.649053,192.168.179.147,device_124,0
381,PROD-78,Nice quality. Better than I expected for the price point.,4,2025-09-23T11:04:38.649053,192.168.139.66,device_18,0
193,PROD-45,Good enough for the price. No issues so far after a week of use.,4,2025-09-02T11:04:38.649053,192.168.187.56,device_150,0
132,PROD-10,Works as advertised. Happy with this purchase and would recommend.,5,2025-09-21T11:04:38.649053,192.168.212.171,device_166,0
84,PROD-15,"It's okay, nothing special but gets the job done well enough for daily use.",4,2025-09-14T11:04:38.649053,192.168.179.189,device_154,0
442,PROD-60,Decent product. Does what I needed it to do without problems. Material feels durable.,5,2025-10-27T11:04:38.649053,192.168.148.14,device_49,0
234,PROD-91,Does the job. Nothing fancy but works fine for what I need.,4,2025-10-19T11:04:38.649053,192.168.54.126,device_11,0
385,PROD-4,Works as advertised. Happy with this purchase and would recommend.,4,2025-10-23T11:04:38.649053,192.168.50.181,device_185,0
360,PROD-94,"Good product, works as expected. Delivery was on time and packaging was secure. Good customer service.",5,2025-08-19T11:04:38.649053,192.168.134.222,device_106,0
370,PROD-30,"Quality is good, though packaging could be improved. Overall satisfied.",5,2025-10-06T11:04:38.649053,192.168.214.95,device_1,0
282,PROD-1,Decent buy. Does what it claims and arrived on time. Instructions were clear.,4,2025-09-04T11:04:38.649053,192.168.114.51,device_163,0
477,PROD-38,Absolutely horrible product! Never buy! Worst ever!,1,2025-10-27T11:04:38.649053,192.168.255.250,device_136,1
41,PROD-33,"Solid product, no complaints. Shipping was fast and item as described.",5,2025-11-09T11:04:38.649053,192.168.187.53,device_91,0
443,PROD-77,Product is fine. No complaints. Gets the job done. Size is accurate.,3,2025-08-30T11:04:38.649053,192.168.100.89,device_110,0
418,PROD-94,Five star product! Perfect! Everyone needs this! !!!,1,2025-10-17T11:04:38.649053,192.168.160.53,device_168,1
159,PROD-39,"Solid product, no complaints. Shipping was fast and item as described.",3,2025-09-18T11:04:38.649053,192.168.65.110,device_182,0
478,PROD-22,Satisfied with the purchase. Does what it says on the box without issues.,4,2025-08-15T11:04:38.649053,192.168.228.126,device_83,0
280,PROD-8,Decent product. Does what I needed it to do without problems.,5,2025-09-17T11:04:38.649053,192.168.139.56,device_180,0
25,PROD-56,Good enough for the price. No issues so far after a week of use. Material feels durable.,3,2025-09-11T11:04:38.649053,192.168.5.199,device_39,0
476,PROD-46,Decent product. Does what I needed it to do without problems. Instructions were clear.,5,2025-10-03T11:04:38.649053,192.168.93.196,device_9,0
424,PROD-25,No issues so far. Seems to be good quality and well made.,4,2025-10-21T11:04:38.649053,192.168.143.53,device_196,0
215,PROD-83,"Quality is good, though packaging could be improved. Overall satisfied.",4,2025-11-07T11:04:38.649053,192.168.117.132,device_105,0
6,PROD-68,"Quality is good, though packaging could be improved. Overall satisfied. Size is accurate.",4,2025-09-22T11:04:38.649053,192.168.239.204,device_39,0
458,PROD-28,Satisfied customer. Product arrived in good condition and works well.,4,2025-09-03T11:04:38.649053,192.168.178.123,device_125,0
11,PROD-11,Good product for everyday use. Recommend it to others.,5,2025-08-20T11:04:38.649053,192.168.160.193,device_19,0
177,PROD-80,Fair quality for the price point. Would buy again if needed.,5,2025-08-24T11:04:38.649053,192.168.103.25,device_145,0
357,PROD-11,"Good product, works as expected. Delivery was on time and packaging was secure.",3,2025-09-06T11:04:38.649053,192.168.34.76,device_7,0
109,PROD-22,Pretty good product. Met my expectations overall and seems durable. Fast shipping.,3,2025-10-31T11:04:38.649053,192.168.125.177,device_78,0
2,PROD-23,Satisfied customer. Product arrived in good condition and works well.,3,2025-09-24T11:04:38.649053,192.168.206.151,device_149,0
269,PROD-44,Best purchase ever!!!! So happy!!!! Love it!!!!,5,2025-09-08T11:04:38.649053,192.168.43.149,device_11,1
275,PROD-79,HORRIBLE PRODUCT DO NOT WASTE YOUR MONEY!!!,1,2025-10-03T11:04:38.649053,192.168.238.234,device_119,1
248,PROD-25,Does the job. Nothing fancy but works fine for what I need.,5,2025-08-20T11:04:38.649053,192.168.57.52,device_181,0
199,PROD-54,Five stars!!!!! Perfect!!!!! Highly recommend!!!!! MUST BUY!!!!! !!!,1,2025-10-27T11:04:38.649053,192.168.61.232,device_8,1
244,PROD-53,Satisfied with the purchase. Does what it says on the box without issues.,3,2025-08-26T11:04:38.649053,192.168.95.5,device_39,0
32,PROD-84,Satisfied with the purchase. Does what it says on the box without issues.,4,2025-09-08T11:04:38.649053,192.168.189.104,device_191,0
332,PROD-42,Satisfied with the purchase. Does what it says on the box without issues.,5,2025-09-26T11:04:38.649053,192.168.42.152,device_21,0
71,PROD-72,Product is fine. No complaints. Gets the job done.,4,2025-10-31T11:04:38.649053,192.168.39.254,device_31,0
386,PROD-17,Product is fine. No complaints. Gets the job done.,3,2025-09-03T11:04:38.649053,192.168.128.194,device_20,0
11,PROD-46,Decent quality for the price. Would recommend to others looking for value.,4,2025-09-14T11:04:38.649053,192.168.114.243,device_35,0
14,PROD-5,Absolutely horrible product! Never buy! Worst ever!,1,2025-09-28T11:04:38.649053,192.168.94.241,device_170,1
155,PROD-6,Decent product. Does what I needed it to do without problems.,3,2025-10-31T11:04:38.649053,192.168.127.95,device_58,0
350,PROD-2,BEST EVER!!!!! AWESOME!!!!! BUY IT NOW!!!!! AMAZING!,5,2025-11-08T11:04:38.649053,192.168.155.212,device_78,1
85,PROD-81,Works perfectly. Exactly what I was looking for at this price. Easy to use.,4,2025-08-20T11:04:38.649053,192.168.15.114,device_156,0
267,PROD-57,Does the job. Nothing fancy but works fine for what I need. Size is accurate.,4,2025-08-23T11:04:38.649053,192.168.147.220,device_160,0
325,PROD-37,Good value. Simple and functional as described in the listing.,3,2025-10-04T11:04:38.649053,192.168.14.122,device_43,0
279,PROD-25,"Solid product, no complaints. Shipping was fast and item as described. Good customer service.",3,2025-08-16T11:04:38.649053,192.168.131.51,device_173,0
475,PROD-39,Satisfied with the purchase. Does what it says on the box without issues.,3,2025-08-22T11:04:38.649053,192.168.222.121,device_118,0
106,PROD-91,"Quality is good, though packaging could be improved. Overall satisfied.",4,2025-11-01T11:04:38.649053,192.168.89.141,device_190,0
345,PROD-62,Works as expected. Nothing extraordinary but solid product. Size is accurate.,5,2025-09-15T11:04:38.649053,192.168.127.234,device_86,0
322,PROD-11,Pretty good product. Met my expectations overall and seems durable.,5,2025-09-13T11:04:38.649053,192.168.247.190,device_198,0
92,PROD-43,HIGHLY RECOMMEND THIS!!! AMAZING!!! FANTASTIC!!!,1,2025-09-10T11:04:38.649053,192.168.153.191,device_17,1
37,PROD-80,Pretty good product. Met my expectations overall and seems durable.,4,2025-09-19T11:04:38.649053,192.168.187.41,device_11,0
485,PROD-68,Simple and effective. Does what it's supposed to do reliably.,3,2025-09-24T11:04:38.649053,192.168.219.46,device_185,0
227,PROD-43,Pretty good product. Met my expectations overall and seems durable.,5,2025-09-05T11:04:38.649053,192.168.238.157,device_37,0
433,PROD-96,HIGHLY RECOMMEND THIS!!! AMAZING!!! FANTASTIC!!!,1,2025-10-05T11:04:38.649053,192.168.143.16,device_14,1
256,PROD-46,Fair quality for the price point. Would buy again if needed.,3,2025-11-06T11:04:38.649053,192.168.185.94,device_151,0
67,PROD-58,Happy with my purchase. Good quality and fair price.,5,2025-08-16T11:04:38.649053,192.168.30.128,device_62,0
488,PROD-16,TERRIBLE DO NOT BUY!!! SCAM!!! HORRIBLE!!! !!!,5,2025-09-28T11:04:38.649053,192.168.238.59,device_159,1
296,PROD-63,"Good product, works as expected. Delivery was on time and packaging was secure.",3,2025-09-13T11:04:38.649053,192.168.190.165,device_192,0
27,PROD-92,Satisfied customer. Product arrived in good condition and works well.,4,2025-09-02T11:04:38.649053,192.168.194.139,device_176,0
273,PROD-93,Satisfied with the purchase. Does what it says on the box without issues.,5,2025-10-01T11:04:38.649053,192.168.188.59,device_175,0
291,PROD-28,Works perfectly. Exactly what I was looking for at this price.,4,2025-08-13T11:04:38.649053,192.168.197.105,device_141,0
479,PROD-51,Works as advertised. Happy with this purchase and would recommend.,4,2025-11-06T11:04:38.649053,192.168.238.253,device_73,0
21,PROD-6,"It's okay, nothing special but gets the job done well enough for daily use.",5,2025-10-19T11:04:38.649053,192.168.242.31,device_149,0
447,PROD-86,Works as expected. Nothing extraordinary but solid product. Size is accurate.,4,2025-09-14T11:04:38.649053,192.168.111.108,device_28,0
183,PROD-43,BEST EVER!!!!! AWESOME!!!!! BUY IT NOW!!!!!,1,2025-10-02T11:04:38.649053,192.168.14.218,device_4,1
289,PROD-86,Satisfied customer. Product arrived in good condition and works well. Instructions were clear.,5,2025-10-22T11:04:38.649053,192.168.188.253,device_173,0
161,PROD-21,Pretty good product. Met my expectations overall and seems durable.,4,2025-08-31T11:04:38.649053,192.168.204.97,device_78,0
172,PROD-52,Works perfectly. Exactly what I was looking for at this price.,4,2025-08-28T11:04:38.649053,192.168.92.180,device_31,0
183,PROD-45,Decent product. Does what I needed it to do without problems. The color is nice.,5,2025-08-23T11:04:38.649053,192.168.48.143,device_179,0
213,PROD-18,"Quality is good, though packaging could be improved. Overall satisfied.",5,2025-08-23T11:04:38.649053,192.168.54.205,device_84,0
38,PROD-1,Does the job. Nothing fancy but works fine for what I need.,5,2025-09-08T11:04:38.650053,192.168.144.194,device_79,0
200,PROD-89,Decent quality for the price. Would recommend to others looking for value.,3,2025-10-16T11:04:38.650053,192.168.146.5,device_23,0
377,PROD-28,Happy with my purchase. Good quality and fair price.,3,2025-10-02T11:04:38.650053,192.168.28.223,device_34,0
148,PROD-16,Decent buy. Does what it claims and arrived on time.,4,2025-10-03T11:04:38.650053,192.168.117.93,device_39,0
126,PROD-35,"Solid product, no complaints. Shipping was fast and item as described. Easy to use.",3,2025-08-16T11:04:38.650053,192.168.211.173,device_21,0
22,PROD-52,Good product for everyday use. Recommend it to others. Easy to use.,3,2025-08-25T11:04:38.650053,192.168.160.63,device_143,0
169,PROD-93,"Quality is good, though packaging could be improved. Overall satisfied. Good customer service.",5,2025-08-15T11:04:38.650053,192.168.92.139,device_165,0
139,PROD-65,Good value. Simple and functional as described in the listing. Fast shipping.,3,2025-08-26T11:04:38.650053,192.168.91.234,device_187,0
64,PROD-9,Works as expected. Nothing extraordinary but solid product.,5,2025-11-03T11:04:38.650053,192.168.98.219,device_36,0
300,PROD-51,Good value. Simple and functional as described in the listing.,4,2025-10-13T11:04:38.650053,192.168.168.133,device_172,0
390,PROD-15,Satisfied customer. Product arrived in good condition and works well.,3,2025-09-10T11:04:38.650053,192.168.65.141,device_152,0
408,PROD-23,Works as advertised. Happy with this purchase and would recommend.,3,2025-09-07T11:04:38.650053,192.168.170.228,device_24,0
167,PROD-44,"It's okay, nothing special but gets the job done well enough for daily use.",3,2025-08-19T11:04:38.650053,192.168.207.243,device_90,0
407,PROD-75,"It's okay, nothing special but gets the job done well enough for daily use. Material feels durable.",5,2025-10-19T11:04:38.650053,192.168.167.234,device_196,0
158,PROD-38,Simple and effective. Does what it's supposed to do reliably. Material feels durable.,3,2025-10-20T11:04:38.650053,192.168.105.29,device_181,0
65,PROD-65,Works as expected. Nothing extraordinary but solid product. Instructions were clear.,5,2025-09-03T11:04:38.650053,192.168.82.55,device_77,0
355,PROD-79,"Solid product, no complaints. Shipping was fast and item as described. Easy to use.",5,2025-10-20T11:04:38.650053,192.168.147.233,device_94,0
297,PROD-76,AMAZING!!! BEST PRODUCT EVER!!! BUY NOW!!!,1,2025-09-16T11:04:38.650053,192.168.14.201,device_52,1
358,PROD-98,Satisfied customer. Product arrived in good condition and works well.,5,2025-10-14T11:04:38.650053,192.168.162.125,device_65,0
23,PROD-30,Works as advertised. Happy with this purchase and would recommend.,4,2025-09-12T11:04:38.650053,192.168.162.138,device_101,0
437,PROD-88,Does the job. Nothing fancy but works fine for what I need.,4,2025-11-08T11:04:38.650053,192.168.162.230,device_120,0
130,PROD-99,Pretty good product. Met my expectations overall and seems durable. Easy to use.,4,2025-08-17T11:04:38.650053,192.168.227.89,device_155,0
55,PROD-6,PERFECT PRODUCT!!! AMAZING QUALITY!!! BUY NOW!!!,1,2025-10-16T11:04:38.650053,192.168.248.186,device_177,1
153,PROD-30,"Works well, arrived on time. Packaging could be better but product is fine. Size is accurate.",4,2025-08-14T11:04:38.650053,192.168.98.66,device_114,0
371,PROD-64,Five star product! Perfect! Everyone needs this!,1,2025-11-09T11:04:38.650053,192.168.84.156,device_4,1
178,PROD-4,Good value. Simple and functional as described in the listing.,5,2025-09-21T11:04:38.650053,192.168.112.156,device_133,0
314,PROD-61,Decent quality for the price. Would recommend to others looking for value. Instructions were clear.,5,2025-10-28T11:04:38.650053,192.168.76.242,device_120,0
383,PROD-43,Works as expected. Nothing extraordinary but solid product. Size is accurate.,3,2025-10-18T11:04:38.650053,192.168.218.26,device_66,0
373,PROD-60,BEST EVER!!!!! AWESOME!!!!! BUY IT NOW!!!!! AMAZING!,5,2025-10-28T11:04:38.650053,192.168.75.38,device_122,1
386,PROD-27,Pretty good product. Met my expectations overall and seems durable.,4,2025-09-24T11:04:38.650053,192.168.57.47,device_181,0
318,PROD-38,Simple and effective. Does what it's supposed to do reliably.,5,2025-10-01T11:04:38.650053,192.168.137.100,device_65,0
413,PROD-88,⭐⭐⭐⭐⭐ GREAT PRODUCT EVERYONE SHOULD BUY THIS,1,2025-09-26T11:04:38.650053,192.168.71.110,device_141,1
439,PROD-25,Decent buy. Does what it claims and arrived on time.,3,2025-10-22T11:04:38.650053,192.168.51.117,device_36,0
283,PROD-41,Works perfectly. Exactly what I was looking for at this price. Fast shipping.,4,2025-08-26T11:04:38.650053,192.168.247.83,device_171,0
411,PROD-75,Works as advertised. Happy with this purchase and would recommend.,4,2025-10-04T11:04:38.650053,192.168.53.58,device_12,0
76,PROD-80,"It's okay, nothing special but gets the job done well enough for daily use.",5,2025-09-25T11:04:38.650053,192.168.64.53,device_158,0
289,PROD-43,Good enough for the price. No issues so far after a week of use.,4,2025-08-16T11:04:38.650053,192.168.238.229,device_41,0
182,PROD-26,Good product for everyday use. Recommend it to others.,3,2025-09-02T11:04:38.650053,192.168.33.92,device_58,0
232,PROD-6,"Nice purchase, happy with it. Good value for money and arrived quickly.",3,2025-09-15T11:04:38.650053,192.168.131.210,device_99,0
452,PROD-10,Satisfied customer. Product arrived in good condition and works well.,3,2025-09-23T11:04:38.650053,192.168.182.179,device_113,0
302,PROD-29,HIGHLY RECOMMEND THIS!!! AMAZING!!! FANTASTIC!!!,1,2025-09-19T11:04:38.650053,192.168.36.34,device_191,1
471,PROD-4,Works as advertised. Happy with this purchase and would recommend.,5,2025-10-15T11:04:38.650053,192.168.68.158,device_123,0
223,PROD-35,Does the job. Nothing fancy but works fine for what I need.,3,2025-10-21T11:04:38.650053,192.168.237.16,device_193,0
108,PROD-17,Decent product. Does what I needed it to do without problems.,3,2025-10-03T11:04:38.650053,192.168.63.190,device_181,0
166,PROD-22,No issues so far. Seems to be good quality and well made.,4,2025-11-09T11:04:38.650053,192.168.26.82,device_145,0
85,PROD-51,Works perfectly. Exactly what I was looking for at this price. Good customer service.,5,2025-08-27T11:04:38.650053,192.168.18.124,device_100,0
68,PROD-92,BEST EVER!!!!! AWESOME!!!!! BUY IT NOW!!!!! !!!,1,2025-11-04T11:04:38.650053,192.168.232.14,device_153,1
69,PROD-45,Good value. Simple and functional as described in the listing. Easy to use.,4,2025-09-08T11:04:38.650053,192.168.127.27,device_159,0
192,PROD-62,Good enough for the price. No issues so far after a week of use.,3,2025-10-26T11:04:38.650053,192.168.208.59,device_144,0
165,PROD-71,Good value. Simple and functional as described in the listing.,3,2025-10-13T11:04:38.650053,192.168.73.62,device_57,0
278,PROD-3,Works as advertised. Happy with this purchase and would recommend.,3,2025-09-28T11:04:38.650053,192.168.96.213,device_67,0
390,PROD-52,Best purchase ever!!!! So happy!!!! Love it!!!!,5,2025-08-29T11:04:38.650053,192.168.235.233,device_25,1
334,PROD-2,Good value. Simple and functional as described in the listing.,4,2025-09-16T11:04:38.650053,192.168.154.22,device_136,0
329,PROD-46,Five stars!!!!! Perfect!!!!! Highly recommend!!!!! MUST BUY!!!!! PERFECT!,5,2025-10-02T11:04:38.650053,192.168.129.229,device_17,1
429,PROD-76,TERRIBLE DO NOT BUY!!! SCAM!!! HORRIBLE!!!,5,2025-09-07T11:04:38.650053,192.168.201.203,device_92,1
465,PROD-32,"Solid product, no complaints. Shipping was fast and item as described.",4,2025-08-26T11:04:38.650053,192.168.73.47,device_158,0
396,PROD-26,Simple and effective. Does what it's supposed to do reliably. Easy to use.,4,2025-09-11T11:04:38.650053,192.168.60.73,device_199,0
36,PROD-79,Good product for everyday use. Recommend it to others.,3,2025-09-08T11:04:38.650053,192.168.188.18,device_11,0
404,PROD-48,Fair quality for the price point. Would buy again if needed.,3,2025-11-09T11:04:38.650053,192.168.183.75,device_120,0
212,PROD-32,Happy with my purchase. Good quality and fair price.,4,2025-09-19T11:04:38.650053,192.168.38.178,device_78,0
204,PROD-6,No issues so far. Seems to be good quality and well made.,5,2025-11-07T11:04:38.650053,192.168.34.201,device_154,0
438,PROD-28,"Solid product, no complaints. Shipping was fast and item as described. Easy to use.",4,2025-10-04T11:04:38.650053,192.168.227.132,device_135,0
276,PROD-47,"Good product, works as expected. Delivery was on time and packaging was secure.",4,2025-08-18T11:04:38.650053,192.168.32.23,device_169,0
307,PROD-77,Satisfied customer. Product arrived in good condition and works well.,3,2025-08-14T11:04:38.650053,192.168.77.123,device_99,0
87,PROD-51,PERFECT PRODUCT!!! AMAZING QUALITY!!! BUY NOW!!!,5,2025-08-18T11:04:38.650053,192.168.3.38,device_162,1
183,PROD-87,"Solid product, no complaints. Shipping was fast and item as described. Easy to use.",3,2025-10-28T11:04:38.650053,192.168.122.131,device_126,0
241,PROD-97,Five stars!!!!! Perfect!!!!! Highly recommend!!!!! MUST BUY!!!!!,1,2025-09-17T11:04:38.650053,192.168.110.209,device_65,1
49,PROD-16,Five star product! Perfect! Everyone needs this! BEST EVER!,1,2025-09-02T11:04:38.650053,192.168.177.109,device_28,1
109,PROD-47,Nice quality. Better than I expected for the price point.,5,2025-08-14T11:04:38.650053,192.168.68.212,device_126,0
244,PROD-82,"Nice purchase, happy with it. Good value for money and arrived quickly.",5,2025-09-02T11:04:38.650053,192.168.148.255,device_181,0
113,PROD-6,Worst thing I ever bought!!! TERRIBLE!!! WASTE OF MONEY!!!,5,2025-08-19T11:04:38.650053,192.168.51.32,device_32,1
395,PROD-60,Satisfied customer. Product arrived in good condition and works well.,3,2025-08-25T11:04:38.650053,192.168.166.103,device_3,0
275,PROD-83,"It's okay, nothing special but gets the job done well enough for daily use.",4,2025-08-26T11:04:38.650053,192.168.16.25,device_99,0
360,PROD-76,Works as expected. Nothing extraordinary but solid product.,5,2025-10-28T11:04:38.650053,192.168.47.72,device_21,0
191,PROD-55,Works as advertised. Happy with this purchase and would recommend.,4,2025-09-17T11:04:38.650053,192.168.170.249,device_12,0
103,PROD-10,Decent quality for the price. Would recommend to others looking for value.,3,2025-10-28T11:04:38.650053,192.168.92.92,device_91,0
177,PROD-51,Happy with my purchase. Good quality and fair price.,5,2025-08-17T11:04:38.650053,192.168.9.210,device_78,0
457,PROD-4,"Good product, works as expected. Delivery was on time and packaging was secure.",4,2025-09-20T11:04:38.650053,192.168.181.69,device_161,0
283,PROD-13,Satisfied customer. Product arrived in good condition and works well. Easy to use.,3,2025-10-28T11:04:38.650053,192.168.10.125,device_125,0
371,PROD-91,Product is fine. No complaints. Gets the job done.,5,2025-08-11T11:04:38.650053,192.168.89.205,device_70,0
64,PROD-84,Works as expected. Nothing extraordinary but solid product.,3,2025-09-25T11:04:38.650053,192.168.37.222,device_152,0
304,PROD-90,No issues so far. Seems to be good quality and well made.,3,2025-10-09T11:04:38.650053,192.168.76.61,device_173,0
310,PROD-81,Simple and effective. Does what it's supposed to do reliably.,3,2025-08-11T11:04:38.650053,192.168.156.249,device_178,0
51,PROD-38,Satisfied customer. Product arrived in good condition and works well.,4,2025-08-31T11:04:38.650053,192.168.88.161,device_157,0
196,PROD-32,Decent buy. Does what it claims and arrived on time. Size is accurate.,4,2025-08-29T11:04:38.650053,192.168.15.198,device_21,0
239,PROD-77,Satisfied customer. Product arrived in good condition and works well. Instructions were clear.,4,2025-08-18T11:04:38.650053,192.168.9.23,device_51,0
348,PROD-58,Good enough for the price. No issues so far after a week of use.,4,2025-09-11T11:04:38.650053,192.168.247.245,device_56,0
469,PROD-67,No issues so far. Seems to be good quality and well made.,3,2025-09-03T11:04:38.650053,192.168.63.98,device_75,0
265,PROD-2,Works perfectly. Exactly what I was looking for at this price.,5,2025-09-06T11:04:38.650053,192.168.169.225,device_117,0
103,PROD-21,"It's okay, nothing special but gets the job done well enough for daily use. Material feels durable.",3,2025-10-11T11:04:38.650053,192.168.55.69,device_189,0
161,PROD-93,Product is fine. No complaints. Gets the job done. Instructions were clear.,4,2025-10-20T11:04:38.650053,192.168.130.243,device_195,0
253,PROD-77,Five star product! Perfect! Everyone needs this! BEST EVER!,5,2025-08-26T11:04:38.650053,192.168.181.30,device_113,1
192,PROD-22,Good product for everyday use. Recommend it to others.,4,2025-10-22T11:04:38.650053,192.168.128.215,device_29,0
284,PROD-72,"Works well, arrived on time. Packaging could be better but product is fine. Easy to use.",3,2025-09-06T11:04:38.650053,192.168.126.194,device_69,0
302,PROD-92,Decent quality for the price. Would recommend to others looking for value. Instructions were clear.,5,2025-08-13T11:04:38.650053,192.168.67.171,device_156,0
439,PROD-81,Works perfectly. Exactly what I was looking for at this price.,4,2025-08-31T11:04:38.650053,192.168.219.180,device_87,0
370,PROD-30,"Nice purchase, happy with it. Good value for money and arrived quickly.",3,2025-10-25T11:04:38.650053,192.168.106.158,device_128,0
224,PROD-39,Satisfied with the purchase. Does what it says on the box without issues.,3,2025-10-04T11:04:38.650053,192.168.56.213,device_108,0
404,PROD-63,Good enough for the price. No issues so far after a week of use.,4,2025-08-28T11:04:38.650053,192.168.22.78,device_90,0
379,PROD-31,Satisfied with the purchase. Does what it says on the box without issues.,5,2025-10-28T11:04:38.650053,192.168.162.122,device_54,0
42,PROD-43,Nice quality. Better than I expected for the price point.,5,2025-10-02T11:04:38.650053,192.168.2.170,device_91,0
164,PROD-32,Product is fine. No complaints. Gets the job done.,5,2025-09-24T11:04:38.650053,192.168.70.46,device_31,0
136,PROD-35,"Good product, works as expected. Delivery was on time and packaging was secure.",5,2025-10-27T11:04:38.650053,192.168.220.58,device_39,0
30,PROD-47,Good product for everyday use. Recommend it to others. Instructions were clear.,5,2025-08-11T11:04:38.650053,192.168.97.132,device_123,0
230,PROD-8,BEST EVER!!!!! AWESOME!!!!! BUY IT NOW!!!!!,5,2025-10-30T11:04:38.650053,192.168.102.139,device_65,1
208,PROD-2,Works as advertised. Happy with this purchase and would recommend.,4,2025-09-24T11:04:38.650053,192.168.238.40,device_118,0
